Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
New Orleans Pelicans,Denver Nuggets,1.56,2.5,2020-01-24,L,Away W,True,150.0,30788
Oklahoma City Thunder,Atlanta Hawks,1.25,4.0,2020-01-24,W,Home W,True,25,30813
Utah Jazz,Dallas Mavericks,1.48,2.75,2020-01-25,W,Home W,True,47,30860
Detroit Pistons,Brooklyn Nets,2.2,1.71,2020-01-25,L,Away W,True,71,30931
Philadelphia 76ers,Los Angeles Lakers,2.85,1.43,2020-01-25,W,Home W,True,185.0,31116
San Antonio Spurs,Toronto Raptors,2.45,1.59,2020-01-26,L,Away W,True,58,31174
Memphis Grizzlies,Phoenix Suns,1.74,2.15,2020-01-26,W,Home W,True,74,31248
Portland Trail Blazers,Indiana Pacers,1.67,2.3,2020-01-26,W,Home W,True,66,31314
Miami Heat,Orlando Magic,1.33,3.4,2020-01-27,W,Home W,True,33,31347
Chicago Bulls,San Antonio Spurs,1.83,2.0,2020-01-27,W,Away W,False,-100,31247
Utah Jazz,Houston Rockets,1.06,10.0,2020-01-27,L,Away W,True,900.0,32147
Philadelphia 76ers,Golden State Warriors,1.08,8.5,2020-01-28,W,Home W,True,8,32155
Miami Heat,Boston Celtics,1.74,2.15,2020-01-28,L,Away W,True,115.0,32270
Cleveland Cavaliers,New Orleans Pelicans,3.9,1.26,2020-01-28,L,Away W,True,26,32296
Toronto Raptors,Atlanta Hawks,1.08,8.5,2020-01-28,W,Home W,True,8,32304
Memphis Grizzlies,Denver Nuggets,1.8,2.05,2020-01-28,W,Home W,True,80,32384
Dallas Mavericks,Phoenix Suns,1.32,3.5,2020-01-28,L,Away W,True,250.0,32634
Indiana Pacers,Chicago Bulls,1.24,4.25,2020-01-29,W,Home W,True,23,32657
Brooklyn Nets,Detroit Pistons,1.4,3.0,2020-01-29,W,Home W,True,40,32697
New York Knicks,Memphis Grizzlies,2.2,1.71,2020-01-29,L,Away W,True,71,32768
Cleveland Cavaliers,Toronto Raptors,5.0,1.18,2020-01-30,L,Away W,True,18,32786
Washington Wizards,Charlotte Hornets,-,-,2020-01-30,W,Home W,True,0,32786
Atlanta Hawks,Philadelphia 76ers,3.1,1.38,2020-01-30,W,Home W,True,210.0,32996
Boston Celtics,Golden State Warriors,1.08,8.5,2020-01-30,W,Home W,True,8,33004
LA Clippers,Sacramento Kings,-,-,2020-01-30,L,Home W,False,-100,32904
Detroit Pistons,Toronto Raptors,2.5,1.56,2020-01-31,L,Away W,True,55,32959
Brooklyn Nets,Chicago Bulls,1.42,2.9,2020-01-31,W,Home W,True,41,33000
New Orleans Pelicans,Memphis Grizzlies,1.3,3.6,2020-01-31,W,Home W,True,30,33030
Milwaukee Bucks,Denver Nuggets,1.09,8.0,2020-01-31,L,Away W,True,700.0,33730
Los Angeles Lakers,Portland Trail Blazers,1.08,8.5,2020-01-31,L,Home W,False,-100,33630
Orlando Magic,Miami Heat,2.2,1.71,2020-02-01,L,Away W,True,71,33701
Indiana Pacers,New York Knicks,1.14,6.0,2020-02-01,L,Home W,False,-100,33601
Washington Wizards,Brooklyn Nets,2.1,1.77,2020-02-01,W,Home W,True,110.0,33711
Cleveland Cavaliers,Golden State Warriors,1.74,2.15,2020-02-01,L,Away W,True,115.0,33826
Boston Celtics,Philadelphia 76ers,2.0,1.83,2020-02-01,W,Home W,True,100.0,33926
Dallas Mavericks,Atlanta Hawks,1.5,2.7,2020-02-01,W,Home W,True,50,33976
Portland Trail Blazers,Utah Jazz,3.2,1.37,2020-02-01,W,Home W,True,220.0,34196
Sacramento Kings,Los Angeles Lakers,3.4,1.33,2020-02-01,L,Away W,True,33,34229
Detroit Pistons,Denver Nuggets,2.25,1.69,2020-02-02,W,Home W,True,125.0,34354
Houston Rockets,New Orleans Pelicans,1.45,2.8,2020-02-02,W,Home W,True,45,34399
Milwaukee Bucks,Phoenix Suns,1.1,7.5,2020-02-02,W,Home W,True,10,34409
Toronto Raptors,Chicago Bulls,1.17,5.25,2020-02-02,W,Home W,True,16,34425
Cleveland Cavaliers,New York Knicks,2.15,1.74,2020-02-03,L,Away W,True,74,34499
Washington Wizards,Golden State Warriors,1.37,3.2,2020-02-03,L,Away W,True,220.0,34719
Indiana Pacers,Dallas Mavericks,1.45,2.8,2020-02-03,L,Away W,True,180.0,34899
Charlotte Hornets,Orlando Magic,-,-,2020-02-03,L,Away W,True,0,34899
Brooklyn Nets,Phoenix Suns,1.74,2.15,2020-02-03,W,Home W,True,74,34973
Miami Heat,Philadelphia 76ers,1.71,2.2,2020-02-03,W,Home W,True,71,35044
Atlanta Hawks,Boston Celtics,3.1,1.38,2020-02-03,L,Away W,True,38,35082
Memphis Grizzlies,Detroit Pistons,1.2,4.75,2020-02-03,W,Home W,True,20,35102
New Orleans Pelicans,Milwaukee Bucks,3.25,1.36,2020-02-04,L,Away W,True,36,35138
Houston Rockets,Charlotte Hornets,-,-,2020-02-04,W,Home W,True,0,35138
Denver Nuggets,Portland Trail Blazers,1.54,2.55,2020-02-04,W,Home W,True,54,35192
Los Angeles Lakers,San Antonio Spurs,1.14,6.0,2020-02-04,W,Home W,True,14,35206
Toronto Raptors,Indiana Pacers,1.42,2.9,2020-02-05,W,Away W,False,-100,35106
Oklahoma City Thunder,Cleveland Cavaliers,1.08,8.5,2020-02-05,W,Home W,True,8,35114
Dallas Mavericks,Memphis Grizzlies,1.5,2.7,2020-02-05,L,Away W,True,170.0,35284
Utah Jazz,Denver Nuggets,1.21,4.65,2020-02-05,L,Away W,True,365.0,35649
LA Clippers,Miami Heat,-,-,2020-02-05,W,Home W,True,0,35649
New York Knicks,Orlando Magic,2.45,1.59,2020-02-06,W,Away W,False,-100,35549
Chicago Bulls,New Orleans Pelicans,2.9,1.42,2020-02-06,L,Away W,True,41,35590
Milwaukee Bucks,Philadelphia 76ers,1.2,4.75,2020-02-06,W,Home W,True,20,35610
Portland Trail Blazers,San Antonio Spurs,1.62,2.4,2020-02-06,W,Home W,True,62,35672
Los Angeles Lakers,Houston Rockets,1.36,3.25,2020-02-06,L,Away W,True,225.0,35897
Washington Wizards,Dallas Mavericks,2.4,1.62,2020-02-07,W,Away W,False,-100,35797
Philadelphia 76ers,Memphis Grizzlies,1.42,2.9,2020-02-07,W,Home W,True,41,35838
Boston Celtics,Atlanta Hawks,1.13,6.25,2020-02-07,W,Home W,True,13,35851
Indiana Pacers,Toronto Raptors,1.83,2.0,2020-02-07,L,Away W,True,100.0,35951
Phoenix Suns,Houston Rockets,2.2,1.71,2020-02-07,W,Home W,True,120.0,36071
Utah Jazz,Portland Trail Blazers,1.2,4.75,2020-02-07,W,Home W,True,20,36091
Orlando Magic,Milwaukee Bucks,4.0,1.25,2020-02-08,L,Away W,True,25,36116
Detroit Pistons,New York Knicks,2.05,1.8,2020-02-08,L,Away W,True,80,36196
Charlotte Hornets,Dallas Mavericks,-,-,2020-02-08,L,Away W,True,0,36196
Indiana Pacers,New Orleans Pelicans,1.48,2.75,2020-02-08,L,Away W,True,175.0,36371
Minnesota Timberwolves,LA Clippers,-,-,2020-02-08,W,Home W,True,0,36371
Sacramento Kings,San Antonio Spurs,2.2,1.71,2020-02-08,W,Home W,True,120.0,36491
Oklahoma City Thunder,Boston Celtics,2.05,1.8,2020-02-09,L,Away W,True,80,36571
Atlanta Hawks,New York Knicks,1.5,2.7,2020-02-09,W,Home W,True,50,36621
Philadelphia 76ers,Chicago Bulls,1.15,5.75,2020-02-09,W,Home W,True,14,36635
Washington Wizards,Memphis Grizzlies,2.25,1.69,2020-02-09,L,Away W,True,68,36703
Indiana Pacers,Brooklyn Nets,1.36,3.25,2020-02-10,L,Away W,True,225.0,36928
Orlando Magic,Atlanta Hawks,1.25,4.0,2020-02-10,W,Home W,True,25,36953
Detroit Pistons,Charlotte Hornets,-,-,2020-02-10,L,Away W,True,0,36953
Toronto Raptors,Minnesota Timberwolves,1.28,3.8,2020-02-10,W,Home W,True,27,36980
Milwaukee Bucks,Sacramento Kings,1.17,5.25,2020-02-10,W,Home W,True,16,36996
Dallas Mavericks,Utah Jazz,1.91,1.91,2020-02-10,L,Away W,True,90,37086
Denver Nuggets,San Antonio Spurs,1.33,3.4,2020-02-10,W,Away W,False,-100,36986
Washington Wizards,Chicago Bulls,1.59,2.45,2020-02-11,W,Home W,True,58,37044
Philadelphia 76ers,LA Clippers,-,-,2020-02-11,W,Home W,True,0,37044
New Orleans Pelicans,Portland Trail Blazers,1.67,2.3,2020-02-11,W,Home W,True,66,37110
Oklahoma City Thunder,San Antonio Spurs,1.28,3.8,2020-02-11,L,Away W,True,280.0,37390
Houston Rockets,Boston Celtics,1.74,2.15,2020-02-11,W,Home W,True,74,37464
Orlando Magic,Detroit Pistons,1.36,3.3,2020-02-12,W,Away W,False,-100,37364
Cleveland Cavaliers,Atlanta Hawks,2.3,1.67,2020-02-12,W,Home W,True,130.0,37494
New York Knicks,Washington Wizards,1.67,2.3,2020-02-12,L,Away W,True,130.0,37624
Brooklyn Nets,Toronto Raptors,2.5,1.56,2020-02-12,W,Home W,True,150.0,37774
Indiana Pacers,Milwaukee Bucks,1.77,2.1,2020-02-12,W,Home W,True,76,37850
Minnesota Timberwolves,Charlotte Hornets,-,-,2020-02-12,L,Away W,True,0,37850
Memphis Grizzlies,Portland Trail Blazers,1.62,2.4,2020-02-12,W,Home W,True,62,37912
Dallas Mavericks,Sacramento Kings,1.25,4.0,2020-02-12,W,Home W,True,25,37937
Utah Jazz,Miami Heat,1.53,2.6,2020-02-12,W,Home W,True,52,37989
Boston Celtics,LA Clippers,-,-,2020-02-13,W,Home W,True,0,37989
New Orleans Pelicans,Oklahoma City Thunder,1.56,2.5,2020-02-13,L,Away W,True,150.0,38139
Detroit Pistons,Milwaukee Bucks,8.0,1.09,2020-02-20,L,Away W,True,9,38148
Atlanta Hawks,Miami Heat,3.0,1.4,2020-02-20,W,Away W,False,-100,38048
Chicago Bulls,Charlotte Hornets,-,-,2020-02-20,L,Away W,True,0,38048
Sacramento Kings,Memphis Grizzlies,2.05,1.8,2020-02-20,W,Home W,True,105.0,38153
Orlando Magic,Dallas Mavericks,2.6,1.53,2020-02-21,L,Away W,True,52,38205
Minnesota Timberwolves,Boston Celtics,3.8,1.28,2020-02-21,L,Away W,True,27,38232
Oklahoma City Thunder,Denver Nuggets,1.77,2.1,2020-02-21,W,Home W,True,76,38308
Utah Jazz,San Antonio Spurs,1.33,3.4,2020-02-21,L,Away W,True,240.0,38548
Portland Trail Blazers,New Orleans Pelicans,3.05,1.39,2020-02-21,L,Away W,True,39,38587
Los Angeles Lakers,Memphis Grizzlies,1.15,5.5,2020-02-21,W,Home W,True,15,38602
LA Clippers,Sacramento Kings,-,-,2020-02-22,L,Home W,False,-100,38502
Charlotte Hornets,Brooklyn Nets,-,-,2020-02-22,L,Away W,True,0,38502
Atlanta Hawks,Dallas Mavericks,1.74,2.15,2020-02-22,W,Away W,False,-100,38402
Miami Heat,Cleveland Cavaliers,1.09,8.0,2020-02-22,W,Home W,True,9,38411
Chicago Bulls,Phoenix Suns,2.3,1.67,2020-02-22,L,Away W,True,66,38477
Milwaukee Bucks,Philadelphia 76ers,1.21,4.6,2020-02-22,W,Home W,True,21,38498
Los Angeles Lakers,Boston Celtics,1.3,3.6,2020-02-23,W,Away W,False,-100,38398
Toronto Raptors,Indiana Pacers,1.48,2.75,2020-02-23,W,Home W,True,47,38445
Denver Nuggets,Minnesota Timberwolves,1.07,9.5,2020-02-23,W,Home W,True,6,38451
Oklahoma City Thunder,San Antonio Spurs,1.45,2.8,2020-02-23,W,Home W,True,45,38496
Chicago Bulls,Washington Wizards,2.4,1.62,2020-02-23,W,Home W,True,140.0,38636
Portland Trail Blazers,Detroit Pistons,1.43,2.85,2020-02-23,W,Away W,False,-100,38536
Washington Wizards,Milwaukee Bucks,8.75,1.08,2020-02-24,L,Away W,True,7,38543
Cleveland Cavaliers,Miami Heat,3.15,1.38,2020-02-24,W,Home W,True,215.0,38758
Philadelphia 76ers,Atlanta Hawks,1.25,4.0,2020-02-24,W,Home W,True,25,38783
Brooklyn Nets,Orlando Magic,1.59,2.45,2020-02-24,L,Away W,True,145.0,38928
Houston Rockets,New York Knicks,1.1,7.5,2020-02-24,W,Home W,True,10,38938
Dallas Mavericks,Minnesota Timberwolves,1.08,8.5,2020-02-24,W,Home W,True,8,38946
Utah Jazz,Phoenix Suns,1.25,4.0,2020-02-24,L,Away W,True,300.0,39246
LA Clippers,Memphis Grizzlies,-,-,2020-02-24,W,Home W,True,0,39246
Indiana Pacers,Charlotte Hornets,-,-,2020-02-25,W,Home W,True,0,39246
Chicago Bulls,Oklahoma City Thunder,3.8,1.28,2020-02-25,L,Away W,True,27,39273
Denver Nuggets,Detroit Pistons,1.08,8.5,2020-02-25,W,Home W,True,8,39281
Portland Trail Blazers,Boston Celtics,3.4,1.33,2020-02-25,L,Away W,True,33,39314
Cleveland Cavaliers,Philadelphia 76ers,3.75,1.29,2020-02-26,W,Home W,True,275.0,39589
Charlotte Hornets,New York Knicks,-,-,2020-02-26,W,Home W,True,0,39589
Atlanta Hawks,Orlando Magic,2.2,1.71,2020-02-26,L,Away W,True,71,39660
San Antonio Spurs,Dallas Mavericks,2.5,1.56,2020-02-26,L,Away W,True,55,39715
Miami Heat,Minnesota Timberwolves,1.12,6.5,2020-02-26,L,Home W,False,-100,39615
Houston Rockets,Memphis Grizzlies,1.12,6.5,2020-02-26,W,Home W,True,12,39627
Phoenix Suns,LA Clippers,-,-,2020-02-26,L,Away W,True,0,39627
Utah Jazz,Boston Celtics,1.45,2.8,2020-02-26,L,Away W,True,180.0,39807
Philadelphia 76ers,New York Knicks,1.3,3.6,2020-02-27,W,Home W,True,30,39837
Oklahoma City Thunder,Sacramento Kings,1.28,3.8,2020-02-27,W,Away W,False,-100,39737
Indiana Pacers,Portland Trail Blazers,1.18,5.0,2020-02-27,W,Home W,True,18,39755
Golden State Warriors,Los Angeles Lakers,5.25,1.17,2020-02-27,L,Away W,True,16,39771
Orlando Magic,Minnesota Timberwolves,1.28,3.8,2020-02-28,W,Home W,True,27,39798
Toronto Raptors,Charlotte Hornets,-,-,2020-02-28,L,Home W,False,-100,39698
New Orleans Pelicans,Cleveland Cavaliers,1.1,7.5,2020-02-28,W,Home W,True,10,39708
Memphis Grizzlies,Sacramento Kings,1.74,2.15,2020-02-28,L,Away W,True,115.0,39823
Milwaukee Bucks,Oklahoma City Thunder,1.15,5.5,2020-02-28,W,Home W,True,15,39838
Miami Heat,Dallas Mavericks,1.69,2.25,2020-02-28,W,Home W,True,68,39906
New York Knicks,Chicago Bulls,1.71,2.2,2020-02-29,W,Home W,True,71,39977
Miami Heat,Brooklyn Nets,1.3,3.6,2020-02-29,W,Away W,False,-100,39877
Atlanta Hawks,Portland Trail Blazers,1.77,2.1,2020-02-29,W,Home W,True,76,39953
Cleveland Cavaliers,Indiana Pacers,4.5,1.22,2020-02-29,L,Away W,True,22,39975
Boston Celtics,Houston Rockets,1.91,1.91,2020-02-29,L,Away W,True,90,40065
San Antonio Spurs,Orlando Magic,1.54,2.55,2020-02-29,W,Away W,False,-100,39965
Charlotte Hornets,Milwaukee Bucks,-,-,2020-03-01,L,Away W,True,0,39965
LA Clippers,Philadelphia 76ers,-,-,2020-03-01,W,Home W,True,0,39965
Minnesota Timberwolves,Dallas Mavericks,3.1,1.38,2020-03-01,L,Away W,True,38,40003
Denver Nuggets,Toronto Raptors,1.71,2.2,2020-03-01,W,Home W,True,71,40074
New Orleans Pelicans,Los Angeles Lakers,1.74,2.15,2020-03-01,L,Away W,True,115.0,40189
New York Knicks,Houston Rockets,5.25,1.17,2020-03-02,W,Away W,False,-100,40089
Orlando Magic,Portland Trail Blazers,1.36,3.25,2020-03-02,L,Away W,True,225.0,40314
Atlanta Hawks,Memphis Grizzlies,1.71,2.2,2020-03-02,L,Away W,True,120.0,40434
Miami Heat,Milwaukee Bucks,2.75,1.48,2020-03-02,W,Home W,True,175.0,40609
Chicago Bulls,Dallas Mavericks,3.2,1.37,2020-03-02,W,Away W,False,-100,40509
San Antonio Spurs,Indiana Pacers,2.2,1.71,2020-03-02,L,Away W,True,71,40580
Charlotte Hornets,San Antonio Spurs,-,-,2020-03-03,L,Away W,True,0,40580
Boston Celtics,Brooklyn Nets,1.36,3.3,2020-03-03,L,Away W,True,230.0,40810
Oklahoma City Thunder,LA Clippers,-,-,2020-03-03,L,Away W,True,0,40810
New Orleans Pelicans,Minnesota Timberwolves,1.15,5.5,2020-03-03,L,Home W,False,-100,40710
Phoenix Suns,Toronto Raptors,2.45,1.59,2020-03-03,L,Away W,True,58,40768
Los Angeles Lakers,Philadelphia 76ers,1.1,7.5,2020-03-03,W,Home W,True,10,40778
Cleveland Cavaliers,Boston Celtics,2.45,1.59,2020-03-04,L,Away W,True,58,40836
New York Knicks,Utah Jazz,4.0,1.25,2020-03-04,L,Away W,True,25,40861
Brooklyn Nets,Memphis Grizzlies,1.87,1.95,2020-03-04,L,Away W,True,95,40956
Minnesota Timberwolves,Chicago Bulls,1.77,2.1,2020-03-04,W,Home W,True,76,41032
Dallas Mavericks,New Orleans Pelicans,1.36,3.3,2020-03-04,W,Away W,False,-100,40932
Milwaukee Bucks,Indiana Pacers,1.14,6.0,2020-03-04,W,Home W,True,14,40946
Charlotte Hornets,Denver Nuggets,-,-,2020-03-05,L,Away W,True,0,40946
Houston Rockets,LA Clippers,-,-,2020-03-05,L,Away W,True,0,40946
Golden State Warriors,Toronto Raptors,4.5,1.22,2020-03-05,L,Away W,True,22,40968
Washington Wizards,Atlanta Hawks,1.43,2.85,2020-03-06,W,Home W,True,43,41011
Brooklyn Nets,San Antonio Spurs,1.71,2.2,2020-03-06,W,Home W,True,71,41082
Boston Celtics,Utah Jazz,1.8,2.05,2020-03-06,L,Away W,True,105.0,41187
New Orleans Pelicans,Miami Heat,1.8,2.05,2020-03-06,W,Home W,True,80,41267
Minnesota Timberwolves,Orlando Magic,2.25,1.69,2020-03-06,L,Away W,True,68,41335
Chicago Bulls,Indiana Pacers,2.15,1.74,2020-03-06,L,Away W,True,74,41409
Dallas Mavericks,Memphis Grizzlies,1.32,3.5,2020-03-06,W,Home W,True,32,41441
Phoenix Suns,Portland Trail Blazers,2.4,1.62,2020-03-06,W,Home W,True,140.0,41581
Los Angeles Lakers,Milwaukee Bucks,1.8,2.05,2020-03-06,W,Home W,True,80,41661
Charlotte Hornets,Houston Rockets,-,-,2020-03-07,W,Home W,True,0,41661
Cleveland Cavaliers,Denver Nuggets,5.0,1.18,2020-03-07,W,Away W,False,-100,41561
Golden State Warriors,Philadelphia 76ers,2.45,1.59,2020-03-07,W,Home W,True,145.0,41706
Portland Trail Blazers,Sacramento Kings,1.77,2.1,2020-03-07,L,Away W,True,110.0,41816
Brooklyn Nets,Chicago Bulls,1.36,3.3,2020-03-08,W,Away W,False,-100,41716
LA Clippers,Los Angeles Lakers,-,-,2020-03-08,L,Away W,True,0,41716
Minnesota Timberwolves,New Orleans Pelicans,3.6,1.3,2020-03-08,L,Away W,True,30,41746
Boston Celtics,Oklahoma City Thunder,1.36,3.3,2020-03-08,L,Away W,True,230.0,41976
Phoenix Suns,Milwaukee Bucks,3.25,1.36,2020-03-08,W,Home W,True,225.0,42201
Washington Wizards,Miami Heat,2.9,1.42,2020-03-08,L,Away W,True,41,42242
Houston Rockets,Orlando Magic,1.25,4.0,2020-03-08,L,Home W,False,-100,42142
Cleveland Cavaliers,San Antonio Spurs,2.6,1.53,2020-03-08,W,Away W,False,-100,42042
Sacramento Kings,Toronto Raptors,2.7,1.5,2020-03-08,L,Away W,True,50,42092
Atlanta Hawks,Charlotte Hornets,-,-,2020-03-09,W,Home W,True,0,42092
Chicago Bulls,Cleveland Cavaliers,1.56,2.5,2020-03-10,W,Home W,True,55,42147
Houston Rockets,Minnesota Timberwolves,1.11,7.0,2020-03-10,W,Home W,True,11,42158
Memphis Grizzlies,Orlando Magic,1.77,2.1,2020-03-10,L,Away W,True,110.0,42268
Los Angeles Lakers,Brooklyn Nets,1.1,7.5,2020-03-10,L,Home W,False,-100,42168
Golden State Warriors,LA Clippers,-,-,2020-03-10,L,Away W,True,0,42168
Philadelphia 76ers,Detroit Pistons,1.12,6.5,2020-03-11,W,Home W,True,12,42180
